455.456911	465.461459
465.461459	475.466006
475.466006	485.470554
485.470554	495.475101
495.475101	505.479649
505.479649	515.484196
515.484196	525.488744
525.488744	535.493291
535.493291	545.497839
545.497839	555.502386
555.502386	565.506934
565.506934	575.511481
575.511481	585.516029
585.516029	595.520576
595.520576	605.525124
605.525124	615.529671
615.529671	625.534219
625.534219	635.538766
635.538766	645.543314
645.543314	655.547861
655.547861	665.552409
665.552409	675.556956
675.556956	685.561504
685.561504	695.566051
695.566051	705.570599
705.570599	715.575146
715.575146	725.579694
725.579694	735.584241
735.584241	745.588789
745.588789	755.593336
755.593336	765.597884
765.597884	775.602431
775.602431	785.606979
785.606979	795.611526
795.611526	805.616074
805.616074	815.620621
815.620621	825.625169
825.625169	835.629716
835.629716	845.634264
845.634264	855.638811
450.454638	460.459185
460.459185	470.463732
470.463732	480.46828
480.46828	490.472827
490.472827	500.477375
500.477375	510.481922
510.481922	520.48647
520.48647	530.491017
530.491017	540.495565
540.495565	550.500112
550.500112	560.50466
560.50466	570.509207
570.509207	580.513755
580.513755	590.518302
590.518302	600.52285
600.52285	610.527397
610.527397	620.531945
620.531945	630.536492
630.536492	640.54104
640.54104	650.545587
650.545587	660.550135
660.550135	670.554682
670.554682	680.55923
680.55923	690.563777
690.563777	700.568325
700.568325	710.572872
710.572872	720.57742
720.57742	730.581967
730.581967	740.586515
740.586515	750.591062
750.591062	760.59561
760.59561	770.600157
770.600157	780.604705
780.604705	790.609252
790.609252	800.6138
800.6138	810.618347
810.618347	820.622895
820.622895	830.627442
830.627442	840.63199
840.63199	850.636537
